19661,19569,5617,2878,8712
19845,19385,5730,2961,8584
20031,19201,5844,3045,8456
20216,19018,5960,3131,8328
20402,18836,6076,3217,8200
20589,18654,6193,3305,8072
20776,18473,6311,3393,7944
20964,18292,6431,3483,7816
21152,18111,6551,3574,7687
21340,17932,6672,3666,7559
21529,17753,6794,3759,7431
21718,17574,6917,3853,7303
21908,17396,7042,3948,7175
22098,17218,7167,4044,7047
22288,17042,7293,4142,6919
22479,16865,7420,4240,6791
22671,16690,7548,4340,6662
22862,16515,7677,4440,6534
23054,16340,7807,4542,6406
23247,16166,7938,4645,6278
23439,15993,8069,4749,6150
23632,15821,8202,4854,6022
23826,15649,8336,4960,5894
24020,15477,8470,5067,5766
24214,15307,8606,5175,5637
24408,15137,8742,5284,5509
24603,14967,8880,5394,5381
24798,14799,9018,5505,5253
24993,14631,9157,5617,5125
25189,14464,9297,5730,4997
25385,14297,9438,5844,4869
25581,14131,9580,5960,4741
25778,13966,9722,6076,4612
25974,13801,9866,6193,4484
26171,13638,10010,6311,4356
26369,13475,10155,6431,4228
26566,13312,10301,6551,4100
26764,13151,10448,6672,3972
26962,12990,10596,6794,3844
27160,12830,10745,6917,3716
27358,12671,10894,7042,3587
27557,12512,11044,7167,3459
27756,12354,11196,7293,3331
27955,12197,11347,7420,3203
28154,12041,11500,7548,3075
28353,11885,11654,7677,2947
28553,11731,11808,7807,2819
28753,11577,11963,7938,2691
28952,11424,12119,8069,2562
29152,11271,12276,8202,2434
29352,11120,12433,8336,2306
29553,10969,12591,8470,2178
29753,10819,12750,8606,2050
29953,10670,12910,8742,1922
30154,10522,13070,8880,1794
30355,10375,13232,9018,1666
30555,10228,13393,9157,1537
30756,10083,13556,9297,1409
30957,9938,13720,9438,1281
31158,9794,13884,9580,1153
31359,9651,14048,9722,1025
31560,9509,14214,9866,897
31761,9367,14380,10010,769
31963,9227,14547,10155,641
32164,9087,14715,10301,512
32365,8949,14883,10448,384
32566,8811,15052,10596,256
